,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,n_estimator,depth,l_rate,reg_lambda,subsample,colsample_bytree,scale_pos_weight,resources_per_trial,total_time,score,parameter_searched
10,10.0,10.0,10.0,10.0,10.0,10.0,,310,2,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},4.256501913070679,0.628,n_estimator
11,11.0,11.0,11.0,11.0,11.0,11.0,,340,2,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},2.611020803451538,0.612,n_estimator
12,12.0,12.0,12.0,12.0,12.0,12.0,,370,2,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},1.899921178817749,0.648,n_estimator
13,13.0,13.0,13.0,13.0,13.0,13.0,,400,2,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},1.6825032234191897,0.644,n_estimator
14,14.0,14.0,14.0,14.0,14.0,14.0,,430,2,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},0.8746616840362549,0.564,n_estimator
15,15.0,15.0,15.0,15.0,15.0,15.0,,460,2,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},0.8816437721252441,0.636,n_estimator
16,16.0,16.0,16.0,16.0,16.0,16.0,,490,2,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},0.3168408870697021,0.62,n_estimator
17,17.0,17.0,17.0,17.0,0.0,,,40,2,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},0.06799721717834473,0.5479999999999999,depth
18,18.0,18.0,18.0,18.0,1.0,,,40,4,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},0.0560002326965332,0.636,depth
19,19.0,19.0,19.0,19.0,2.0,,,40,6,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},0.07199978828430176,0.616,depth
20,20.0,20.0,20.0,0.0,,,,40,4,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},0.061839103698730476,0.604,l_rate
21,21.0,21.0,21.0,1.0,,,,40,4,1.252500124699298,1,0.2,0.2,1.0,{'CPU': 1},0.15913844108581546,0.62,l_rate
22,22.0,22.0,22.0,2.0,,,,40,4,1.5330473033683667,1,0.2,0.2,1.0,{'CPU': 1},0.5858566761016846,0.644,l_rate
23,23.0,23.0,23.0,3.0,,,,40,4,1.8764341719560853,1,0.2,0.2,1.0,{'CPU': 1},0.4133486747741699,0.5760000000000001,l_rate
24,24.0,24.0,24.0,4.0,,,,40,4,2.296736176338636,1,0.2,0.2,1.0,{'CPU': 1},3.767101764678955,0.5,l_rate
25,25.0,25.0,25.0,5.0,,,,40,4,2.8111815178699864,1,0.2,0.2,1.0,{'CPU': 1},3.300041913986206,0.6559999999999999,l_rate
26,26.0,26.0,26.0,6.0,,,,40,4,3.440857338265133,1,0.2,0.2,1.0,{'CPU': 1},1.369481086730957,0.5,l_rate
27,27.0,27.0,27.0,7.0,,,,40,4,4.211574082652526,1,0.2,0.2,1.0,{'CPU': 1},0.11202502250671388,0.5,l_rate
28,28.0,28.0,28.0,8.0,,,,40,4,5.1549234710828085,1,0.2,0.2,1.0,{'CPU': 1},0.11588072776794435,0.5,l_rate
29,29.0,29.0,29.0,9.0,,,,40,4,6.3095734448019325,1,0.2,0.2,1.0,{'CPU': 1},0.0487666130065918,0.5,l_rate
30,30.0,30.0,0.0,,,,,40,4,2.8111815178699864,1,0.2,0.2,1.0,{'CPU': 1},0.943310022354126,0.504,reg_lambda
31,31.0,31.0,1.0,,,,,40,4,2.8111815178699864,2,0.2,0.2,1.0,{'CPU': 1},0.7702457904815674,0.5,reg_lambda
32,32.0,32.0,2.0,,,,,40,4,2.8111815178699864,3,0.2,0.2,1.0,{'CPU': 1},0.9027872085571288,0.664,reg_lambda
33,33.0,33.0,3.0,,,,,40,4,2.8111815178699864,4,0.2,0.2,1.0,{'CPU': 1},0.7752349376678467,0.62,reg_lambda
34,34.0,34.0,4.0,,,,,40,4,2.8111815178699864,5,0.2,0.2,1.0,{'CPU': 1},0.5222556591033936,0.6,reg_lambda
35,35.0,35.0,5.0,,,,,40,4,2.8111815178699864,6,0.2,0.2,1.0,{'CPU': 1},0.5202448368072511,0.616,reg_lambda
36,36.0,36.0,6.0,,,,,40,4,2.8111815178699864,7,0.2,0.2,1.0,{'CPU': 1},0.4154484272003174,0.568,reg_lambda
37,37.0,37.0,7.0,,,,,40,4,2.8111815178699864,8,0.2,0.2,1.0,{'CPU': 1},0.4574122428894043,0.628,reg_lambda
38,38.0,38.0,8.0,,,,,40,4,2.8111815178699864,9,0.2,0.2,1.0,{'CPU': 1},0.0359959602355957,0.5920000000000001,reg_lambda
39,39.0,39.0,9.0,,,,,40,4,2.8111815178699864,10,0.2,0.2,1.0,{'CPU': 1},0.0359959602355957,0.6759999999999999,reg_lambda
40,40.0,0.0,,,,,,40,4,2.8111815178699864,10,0.2,0.2,1.0,{'CPU': 1},0.0840001106262207,0.648,subsample
41,41.0,1.0,,,,,,40,4,2.8111815178699864,10,0.4,0.2,1.0,{'CPU': 1},0.07999801635742188,0.696,subsample
42,42.0,2.0,,,,,,40,4,2.8111815178699864,10,0.6000000000000001,0.2,1.0,{'CPU': 1},0.08658576011657715,0.6,subsample
43,43.0,3.0,,,,,,40,4,2.8111815178699864,10,0.8,0.2,1.0,{'CPU': 1},0.08755135536193848,0.636,subsample
44,44.0,4.0,,,,,,40,4,2.8111815178699864,10,1.0,0.2,1.0,{'CPU': 1},0.08459115028381348,0.632,subsample
45,0.0,,,,,,,40,4,2.8111815178699864,10,0.4,0.2,1.0,{'CPU': 1},0.045276880264282234,0.588,colsample_bytree
46,1.0,,,,,,,40,4,2.8111815178699864,10,0.4,0.4,1.0,{'CPU': 1},0.026497602462768555,0.624,colsample_bytree
47,2.0,,,,,,,40,4,2.8111815178699864,10,0.4,0.6000000000000001,1.0,{'CPU': 1},0.03115248680114746,0.648,colsample_bytree
48,3.0,,,,,,,40,4,2.8111815178699864,10,0.4,0.8,1.0,{'CPU': 1},0.03771138191223145,0.636,colsample_bytree
49,4.0,,,,,,,40,4,2.8111815178699864,10,0.4,1.0,1.0,{'CPU': 1},0.031243562698364258,0.64,colsample_bytree
0,,,,,,,,40,4,2.8111815178699864,10,0.4,0.6000000000000001,1.0,{'CPU': 1},0.062488555908203125,0.576,scale_pos_weight
1,,,,,,,,40,4,2.8111815178699864,10,0.4,0.6000000000000001,1.5,{'CPU': 1},0.04686427116394043,0.624,scale_pos_weight
2,,,,,,,,40,4,2.8111815178699864,10,0.4,0.6000000000000001,2.0,{'CPU': 1},0.07811665534973145,0.58,scale_pos_weight
3,,,,,,,,40,4,2.8111815178699864,10,0.4,0.6000000000000001,2.5,{'CPU': 1},0.07811665534973145,0.616,scale_pos_weight
4,,,,,,,,40,4,2.8111815178699864,10,0.4,0.6000000000000001,3.0,{'CPU': 1},0.07811665534973145,0.612,scale_pos_weight
5,,,,,,,,40,4,2.8111815178699864,10,0.4,0.6000000000000001,3.5,{'CPU': 1},0.08462071418762207,0.624,scale_pos_weight
6,,,,,,,,40,4,2.8111815178699864,10,0.4,0.6000000000000001,4.0,{'CPU': 1},0.06248617172241211,0.5,scale_pos_weight
