,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,n_estimator,depth,l_rate,reg_lambda,subsample,colsample_bytree,scale_pos_weight,resources_per_trial,total_time,score,parameter_searched
28,28.0,28.0,28.0,8.0,,,,160,2,5.154923471082809,1,0.2,0.2,1.0,{'CPU': 1},1.5249998569488523,0.209360472878661,l_rate
29,29.0,29.0,29.0,9.0,,,,160,2,6.309573444801933,1,0.2,0.2,1.0,{'CPU': 1},1.4920704364776611,0.209360472878661,l_rate
30,30.0,30.0,0.0,,,,,160,2,1.023292992280754,1,0.2,0.2,1.0,{'CPU': 1},1.762303590774536,0.7994635206156162,reg_lambda
31,31.0,31.0,1.0,,,,,160,2,1.023292992280754,2,0.2,0.2,1.0,{'CPU': 1},1.7114601135253906,0.7978492274454114,reg_lambda
32,32.0,32.0,2.0,,,,,160,2,1.023292992280754,3,0.2,0.2,1.0,{'CPU': 1},1.7313625812530518,0.8001189479178046,reg_lambda
33,33.0,33.0,3.0,,,,,160,2,1.023292992280754,4,0.2,0.2,1.0,{'CPU': 1},1.7194621562957764,0.7973151755695542,reg_lambda
34,34.0,34.0,4.0,,,,,160,2,1.023292992280754,5,0.2,0.2,1.0,{'CPU': 1},1.7103137969970703,0.7975943390501159,reg_lambda
35,35.0,35.0,5.0,,,,,160,2,1.023292992280754,6,0.2,0.2,1.0,{'CPU': 1},1.7075088024139404,0.7983347291507361,reg_lambda
36,36.0,36.0,6.0,,,,,160,2,1.023292992280754,7,0.2,0.2,1.0,{'CPU': 1},1.7291295528411863,0.7993906953598174,reg_lambda
37,37.0,37.0,7.0,,,,,160,2,1.023292992280754,8,0.2,0.2,1.0,{'CPU': 1},1.6998858451843262,0.7980677032128075,reg_lambda
38,38.0,38.0,8.0,,,,,160,2,1.023292992280754,9,0.2,0.2,1.0,{'CPU': 1},1.7150723934173584,0.802012404568571,reg_lambda
39,39.0,39.0,9.0,,,,,160,2,1.023292992280754,10,0.2,0.2,1.0,{'CPU': 1},1.7199082374572754,0.8003252861425676,reg_lambda
40,40.0,0.0,,,,,,160,2,1.023292992280754,9,0.2,0.2,1.0,{'CPU': 1},1.7327091693878174,0.7996819963830123,subsample
41,41.0,1.0,,,,,,160,2,1.023292992280754,9,0.4,0.2,1.0,{'CPU': 1},1.8590774536132808,0.8052652659942469,subsample
42,42.0,2.0,,,,,,160,2,1.023292992280754,9,0.6000000000000001,0.2,1.0,{'CPU': 1},1.911294221878052,0.808457439706757,subsample
43,43.0,3.0,,,,,,160,2,1.023292992280754,9,0.8,0.2,1.0,{'CPU': 1},1.884670972824097,0.807850562575101,subsample
44,44.0,4.0,,,,,,160,2,1.023292992280754,9,1.0,0.2,1.0,{'CPU': 1},1.599881887435913,0.8050346526842176,subsample
45,0.0,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,0.2,1.0,{'CPU': 1},1.953284502029419,0.8057143550716722,colsample_bytree
46,1.0,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,0.4,1.0,{'CPU': 1},2.0542657375335693,0.8123657284346212,colsample_bytree
47,2.0,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,0.6000000000000001,1.0,{'CPU': 1},2.129735946655273,0.821153309300999,colsample_bytree
48,3.0,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,0.8,1.0,{'CPU': 1},2.2240865230560303,0.8214446103241938,colsample_bytree
49,4.0,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,1.0,1.0,{'CPU': 1},2.30541729927063,0.8255106871062885,colsample_bytree
0,,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,1.0,1.0,{'CPU': 1},2.2626140117645264,0.8268458167959315,scale_pos_weight
1,,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,1.0,1.5,{'CPU': 1},2.257937431335449,0.8207649079367392,scale_pos_weight
2,,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,1.0,2.0,{'CPU': 1},2.2351086139678955,0.810715022636517,scale_pos_weight
3,,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,1.0,2.5,{'CPU': 1},2.2724432945251465,0.7980555656701744,scale_pos_weight
4,,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,1.0,3.0,{'CPU': 1},2.3153634071350098,0.779679326123633,scale_pos_weight
5,,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,1.0,3.5,{'CPU': 1},2.254873514175415,0.7654541261576181,scale_pos_weight
6,,,,,,,,160,2,1.023292992280754,9,0.6000000000000001,1.0,4.0,{'CPU': 1},2.25180721282959,0.7528917695323405,scale_pos_weight
